node,commodity,level,year,time,value,unit
R11_AFR,i_feed,useful,2020,year,10.28,GWa
R11_AFR,i_feed,useful,2030,year,13.52,GWa
R11_AFR,i_feed,useful,2040,year,19.78,GWa
R11_AFR,i_feed,useful,2050,year,36.22,GWa
R11_AFR,i_feed,useful,2060,year,75.02,GWa
R11_AFR,i_feed,useful,2070,year,139.29,GWa
R11_AFR,i_feed,useful,2080,year,189.95,GWa
R11_AFR,i_feed,useful,2090,year,234.59,GWa
R11_AFR,i_feed,useful,2100,year,286.59,GWa
R11_AFR,i_feed,useful,2110,year,350.28,GWa
R11_AFR,i_feed,useful,2025,year,11.9,GWa
R11_AFR,i_feed,useful,2035,year,16.65,GWa
R11_AFR,i_feed,useful,2045,year,28,GWa
R11_AFR,i_feed,useful,2055,year,55.62,GWa
R11_AFR,i_spec,useful,2020,year,21.65,GWa
R11_AFR,i_spec,useful,2030,year,34.63,GWa
R11_AFR,i_spec,useful,2040,year,57.11,GWa
R11_AFR,i_spec,useful,2050,year,99.6,GWa
R11_AFR,i_spec,useful,2060,year,169.74,GWa
R11_AFR,i_spec,useful,2070,year,248.82,GWa
R11_AFR,i_spec,useful,2080,year,330.88,GWa
R11_AFR,i_spec,useful,2090,year,417.1,GWa
R11_AFR,i_spec,useful,2100,year,517.08,GWa
R11_AFR,i_spec,useful,2110,year,641.05,GWa
R11_AFR,i_spec,useful,2025,year,28.14,GWa
R11_AFR,i_spec,useful,2035,year,45.87,GWa
R11_AFR,i_spec,useful,2045,year,78.35,GWa
R11_AFR,i_spec,useful,2055,year,134.67,GWa
R11_AFR,i_therm,useful,2020,year,39.6,GWa
R11_AFR,i_therm,useful,2030,year,65.29,GWa
R11_AFR,i_therm,useful,2040,year,107.8,GWa
R11_AFR,i_therm,useful,2050,year,182.09,GWa
R11_AFR,i_therm,useful,2060,year,290.57,GWa
R11_AFR,i_therm,useful,2070,year,411.75,GWa
R11_AFR,i_therm,useful,2080,year,532.17,GWa
R11_AFR,i_therm,useful,2090,year,653.79,GWa
R11_AFR,i_therm,useful,2100,year,794.41,GWa
R11_AFR,i_therm,useful,2110,year,964.74,GWa
R11_AFR,i_therm,useful,2025,year,52.44,GWa
R11_AFR,i_therm,useful,2035,year,86.54,GWa
R11_AFR,i_therm,useful,2045,year,144.94,GWa
R11_AFR,i_therm,useful,2055,year,236.33,GWa
R11_AFR,non-comm,useful,2020,year,31.9792,GWa
R11_AFR,non-comm,useful,2030,year,35.7583,GWa
R11_AFR,non-comm,useful,2040,year,38.0204,GWa
R11_AFR,non-comm,useful,2050,year,36.6293,GWa
R11_AFR,non-comm,useful,2060,year,31.2156,GWa
R11_AFR,non-comm,useful,2070,year,21.0611,GWa
R11_AFR,non-comm,useful,2080,year,10.2791,GWa
R11_AFR,non-comm,useful,2090,year,0,GWa
R11_AFR,non-comm,useful,2100,year,0,GWa
R11_AFR,non-comm,useful,2110,year,0,GWa
R11_AFR,non-comm,useful,2025,year,33.86875,GWa
R11_AFR,non-comm,useful,2035,year,36.88935,GWa
R11_AFR,non-comm,useful,2045,year,37.32485,GWa
R11_AFR,non-comm,useful,2055,year,33.92245,GWa
R11_AFR,rc_spec,useful,2020,year,7.85,GWa
R11_AFR,rc_spec,useful,2030,year,19.27,GWa
R11_AFR,rc_spec,useful,2040,year,39.03,GWa
R11_AFR,rc_spec,useful,2050,year,73.03,GWa
R11_AFR,rc_spec,useful,2060,year,130.22,GWa
R11_AFR,rc_spec,useful,2070,year,227.74,GWa
R11_AFR,rc_spec,useful,2080,year,377.14,GWa
R11_AFR,rc_spec,useful,2090,year,574.48,GWa
R11_AFR,rc_spec,useful,2100,year,834.57,GWa
R11_AFR,rc_spec,useful,2110,year,1211.73,GWa
R11_AFR,rc_spec,useful,2025,year,13.56,GWa
R11_AFR,rc_spec,useful,2035,year,29.15,GWa
R11_AFR,rc_spec,useful,2045,year,56.03,GWa
R11_AFR,rc_spec,useful,2055,year,101.63,GWa
R11_AFR,rc_therm,useful,2020,year,133.31,GWa
R11_AFR,rc_therm,useful,2030,year,214.74,GWa
R11_AFR,rc_therm,useful,2040,year,303.27,GWa
R11_AFR,rc_therm,useful,2050,year,434.94,GWa
R11_AFR,rc_therm,useful,2060,year,590.68,GWa
R11_AFR,rc_therm,useful,2070,year,785.44,GWa
R11_AFR,rc_therm,useful,2080,year,1037.58,GWa
R11_AFR,rc_therm,useful,2090,year,1267.84,GWa
R11_AFR,rc_therm,useful,2100,year,1413.69,GWa
R11_AFR,rc_therm,useful,2110,year,1576.39,GWa
R11_AFR,rc_therm,useful,2025,year,174.02,GWa
R11_AFR,rc_therm,useful,2035,year,259.01,GWa
R11_AFR,rc_therm,useful,2045,year,369.1,GWa
R11_AFR,rc_therm,useful,2055,year,512.81,GWa
R11_AFR,transport,useful,2020,year,88.21,GWa
R11_AFR,transport,useful,2030,year,141.73,GWa
R11_AFR,transport,useful,2040,year,215.87,GWa
R11_AFR,transport,useful,2050,year,314.86,GWa
R11_AFR,transport,useful,2060,year,443.35,GWa
R11_AFR,transport,useful,2070,year,637.6,GWa
R11_AFR,transport,useful,2080,year,946.87,GWa
R11_AFR,transport,useful,2090,year,1363.18,GWa
R11_AFR,transport,useful,2100,year,1888.99,GWa
R11_AFR,transport,useful,2110,year,2617.3,GWa
R11_AFR,transport,useful,2025,year,114.97,GWa
R11_AFR,transport,useful,2035,year,178.8,GWa
R11_AFR,transport,useful,2045,year,265.36,GWa
R11_AFR,transport,useful,2055,year,379.11,GWa
R11_CPA,i_feed,useful,2020,year,202.69,GWa
R11_CPA,i_feed,useful,2030,year,246.05,GWa
R11_CPA,i_feed,useful,2040,year,272.28,GWa
R11_CPA,i_feed,useful,2050,year,293.04,GWa
R11_CPA,i_feed,useful,2060,year,302.17,GWa
R11_CPA,i_feed,useful,2070,year,302.14,GWa
R11_CPA,i_feed,useful,2080,year,300.6,GWa
R11_CPA,i_feed,useful,2090,year,295.08,GWa
R11_CPA,i_feed,useful,2100,year,285.57,GWa
R11_CPA,i_feed,useful,2110,year,276.49,GWa
R11_CPA,i_feed,useful,2025,year,224.37,GWa
R11_CPA,i_feed,useful,2035,year,259.17,GWa
R11_CPA,i_feed,useful,2045,year,282.66,GWa
R11_CPA,i_feed,useful,2055,year,297.61,GWa
R11_CPA,i_spec,useful,2020,year,355.91,GWa
R11_CPA,i_spec,useful,2030,year,421.58,GWa
R11_CPA,i_spec,useful,2040,year,443.52,GWa
R11_CPA,i_spec,useful,2050,year,443.79,GWa
R11_CPA,i_spec,useful,2060,year,426.45,GWa
R11_CPA,i_spec,useful,2070,year,401.99,GWa
R11_CPA,i_spec,useful,2080,year,373.39,GWa
R11_CPA,i_spec,useful,2090,year,339.44,GWa
R11_CPA,i_spec,useful,2100,year,307.21,GWa
R11_CPA,i_spec,useful,2110,year,277.08,GWa
R11_CPA,i_spec,useful,2025,year,388.74,GWa
R11_CPA,i_spec,useful,2035,year,432.55,GWa
R11_CPA,i_spec,useful,2045,year,443.66,GWa
R11_CPA,i_spec,useful,2055,year,435.12,GWa
R11_CPA,i_therm,useful,2020,year,634.11,GWa
R11_CPA,i_therm,useful,2030,year,740.5,GWa
R11_CPA,i_therm,useful,2040,year,796.51,GWa
R11_CPA,i_therm,useful,2050,year,822.93,GWa
R11_CPA,i_therm,useful,2060,year,810.75,GWa
R11_CPA,i_therm,useful,2070,year,787.92,GWa
R11_CPA,i_therm,useful,2080,year,753.45,GWa
R11_CPA,i_therm,useful,2090,year,687.19,GWa
R11_CPA,i_therm,useful,2100,year,617.98,GWa
R11_CPA,i_therm,useful,2110,year,554.15,GWa
R11_CPA,i_therm,useful,2025,year,687.31,GWa
R11_CPA,i_therm,useful,2035,year,768.51,GWa
R11_CPA,i_therm,useful,2045,year,809.72,GWa
R11_CPA,i_therm,useful,2055,year,816.84,GWa
R11_CPA,non-comm,useful,2020,year,21.429,GWa
R11_CPA,non-comm,useful,2030,year,9.49187,GWa
R11_CPA,non-comm,useful,2040,year,0,GWa
R11_CPA,non-comm,useful,2050,year,0,GWa
R11_CPA,non-comm,useful,2060,year,0,GWa
R11_CPA,non-comm,useful,2070,year,0,GWa
R11_CPA,non-comm,useful,2080,year,0,GWa
R11_CPA,non-comm,useful,2090,year,0,GWa
R11_CPA,non-comm,useful,2100,year,0,GWa
R11_CPA,non-comm,useful,2110,year,0,GWa
R11_CPA,non-comm,useful,2025,year,15.460435,GWa
R11_CPA,non-comm,useful,2035,year,4.745935,GWa
R11_CPA,non-comm,useful,2045,year,0,GWa
R11_CPA,non-comm,useful,2055,year,0,GWa
R11_CPA,rc_spec,useful,2020,year,94.93,GWa
R11_CPA,rc_spec,useful,2030,year,153.03,GWa
R11_CPA,rc_spec,useful,2040,year,215.9,GWa
R11_CPA,rc_spec,useful,2050,year,290.6,GWa
R11_CPA,rc_spec,useful,2060,year,359.72,GWa
R11_CPA,rc_spec,useful,2070,year,427.04,GWa
R11_CPA,rc_spec,useful,2080,year,472.22,GWa
R11_CPA,rc_spec,useful,2090,year,498.02,GWa
R11_CPA,rc_spec,useful,2100,year,517.16,GWa
R11_CPA,rc_spec,useful,2110,year,537.02,GWa
R11_CPA,rc_spec,useful,2025,year,123.99,GWa
R11_CPA,rc_spec,useful,2035,year,184.47,GWa
R11_CPA,rc_spec,useful,2045,year,253.25,GWa
R11_CPA,rc_spec,useful,2055,year,325.15,GWa
R11_CPA,rc_therm,useful,2020,year,340.41,GWa
R11_CPA,rc_therm,useful,2030,year,521.4,GWa
R11_CPA,rc_therm,useful,2040,year,623.7,GWa
R11_CPA,rc_therm,useful,2050,year,657.32,GWa
R11_CPA,rc_therm,useful,2060,year,660.3,GWa
R11_CPA,rc_therm,useful,2070,year,646.39,GWa
R11_CPA,rc_therm,useful,2080,year,622.83,GWa
R11_CPA,rc_therm,useful,2090,year,598.41,GWa
R11_CPA,rc_therm,useful,2100,year,574.1,GWa
R11_CPA,rc_therm,useful,2110,year,550.51,GWa
R11_CPA,rc_therm,useful,2025,year,430.9,GWa
R11_CPA,rc_therm,useful,2035,year,572.55,GWa
R11_CPA,rc_therm,useful,2045,year,640.51,GWa
R11_CPA,rc_therm,useful,2055,year,658.81,GWa
R11_CPA,transport,useful,2020,year,552.57,GWa
R11_CPA,transport,useful,2030,year,788.62,GWa
R11_CPA,transport,useful,2040,year,976.39,GWa
R11_CPA,transport,useful,2050,year,1099.22,GWa
R11_CPA,transport,useful,2060,year,1161.4,GWa
R11_CPA,transport,useful,2070,year,1195.3,GWa
R11_CPA,transport,useful,2080,year,1201.59,GWa
R11_CPA,transport,useful,2090,year,1198.18,GWa
R11_CPA,transport,useful,2100,year,1194.05,GWa
R11_CPA,transport,useful,2110,year,1189.91,GWa
R11_CPA,transport,useful,2025,year,670.59,GWa
R11_CPA,transport,useful,2035,year,882.5,GWa
R11_CPA,transport,useful,2045,year,1037.81,GWa
R11_CPA,transport,useful,2055,year,1130.31,GWa
R11_EEU,i_feed,useful,2020,year,20.69,GWa
R11_EEU,i_feed,useful,2030,year,21.54,GWa
R11_EEU,i_feed,useful,2040,year,22.46,GWa
R11_EEU,i_feed,useful,2050,year,23.54,GWa
R11_EEU,i_feed,useful,2060,year,24.35,GWa
R11_EEU,i_feed,useful,2070,year,24.93,GWa
R11_EEU,i_feed,useful,2080,year,25.32,GWa
R11_EEU,i_feed,useful,2090,year,25.8,GWa
R11_EEU,i_feed,useful,2100,year,26.3,GWa
R11_EEU,i_feed,useful,2110,year,26.81,GWa
R11_EEU,i_feed,useful,2025,year,21.12,GWa
R11_EEU,i_feed,useful,2035,year,22,GWa
R11_EEU,i_feed,useful,2045,year,23,GWa
R11_EEU,i_feed,useful,2055,year,23.95,GWa
R11_EEU,i_spec,useful,2020,year,18.26,GWa
R11_EEU,i_spec,useful,2030,year,19.39,GWa
R11_EEU,i_spec,useful,2040,year,20.38,GWa
R11_EEU,i_spec,useful,2050,year,21.28,GWa
R11_EEU,i_spec,useful,2060,year,21.91,GWa
R11_EEU,i_spec,useful,2070,year,22.37,GWa
R11_EEU,i_spec,useful,2080,year,22.57,GWa
R11_EEU,i_spec,useful,2090,year,22.74,GWa
R11_EEU,i_spec,useful,2100,year,22.88,GWa
R11_EEU,i_spec,useful,2110,year,23.04,GWa
R11_EEU,i_spec,useful,2025,year,18.82,GWa
R11_EEU,i_spec,useful,2035,year,19.88,GWa
R11_EEU,i_spec,useful,2045,year,20.83,GWa
R11_EEU,i_spec,useful,2055,year,21.6,GWa
R11_EEU,i_therm,useful,2020,year,31.88,GWa
R11_EEU,i_therm,useful,2030,year,33.08,GWa
R11_EEU,i_therm,useful,2040,year,34.6,GWa
R11_EEU,i_therm,useful,2050,year,36.66,GWa
R11_EEU,i_therm,useful,2060,year,39.07,GWa
R11_EEU,i_therm,useful,2070,year,40.64,GWa
R11_EEU,i_therm,useful,2080,year,41.02,GWa
R11_EEU,i_therm,useful,2090,year,41.8,GWa
R11_EEU,i_therm,useful,2100,year,42.75,GWa
R11_EEU,i_therm,useful,2110,year,43.7,GWa
R11_EEU,i_therm,useful,2025,year,32.48,GWa
R11_EEU,i_therm,useful,2035,year,33.84,GWa
R11_EEU,i_therm,useful,2045,year,35.63,GWa
R11_EEU,i_therm,useful,2055,year,37.86,GWa
R11_EEU,non-comm,useful,2020,year,0,GWa
R11_EEU,non-comm,useful,2030,year,0,GWa
R11_EEU,non-comm,useful,2040,year,0,GWa
R11_EEU,non-comm,useful,2050,year,0,GWa
R11_EEU,non-comm,useful,2060,year,0,GWa
R11_EEU,non-comm,useful,2070,year,0,GWa
R11_EEU,non-comm,useful,2080,year,0,GWa
R11_EEU,non-comm,useful,2090,year,0,GWa
R11_EEU,non-comm,useful,2100,year,0,GWa
R11_EEU,non-comm,useful,2110,year,0,GWa
R11_EEU,non-comm,useful,2025,year,0,GWa
R11_EEU,non-comm,useful,2035,year,0,GWa
R11_EEU,non-comm,useful,2045,year,0,GWa
