Time,Region,PC,PCC,ECPC,AP,Temperature
2021,EU,2287.641,2690.3328,2690.3328,3536.5525,2.0 deg at 67%
2021,FIN,28.379892,54.27099,54.27099,72.855705,2.0 deg at 67%
2021,FJI,4.738238,1.1795466,1.1795466,1.4373395,2.0 deg at 67%
2021,FRA,331.6158,281.22427,281.22427,375.65292,2.0 deg at 67%
2021,FSM,3.3184967,0.07883271,0.07883271,,2.0 deg at 67%
2021,G20,25154.686,32000.61,32000.61,,2.0 deg at 67%
2021,G7,5197.288,9739.355,9739.355,,2.0 deg at 67%
2021,GAB,11.895221,10.541359,10.541359,13.0133705,2.0 deg at 67%
2021,GBR,344.66342,359.43823,359.43823,478.71094,2.0 deg at 67%
2021,GEO,19.201036,4.612932,4.612932,5.7111716,2.0 deg at 67%
2021,GHA,167.0558,22.514372,22.514372,26.353537,2.0 deg at 67%
2021,GIN,68.58198,17.400185,17.400185,19.787556,2.0 deg at 67%
2021,GMB,13.357204,1.9014966,1.9014966,2.1429803,2.0 deg at 67%
2021,GNB,10.461819,1.3762536,1.3762536,1.552042,2.0 deg at 67%
2021,GNQ,8.322072,8.095207,8.095207,9.986693,2.0 deg at 67%
2021,GRC,53.949177,46.194508,46.194508,59.55414,2.0 deg at 67%
2021,GRD,0.6355128,0.29442334,0.29442334,,2.0 deg at 67%
2021,GTM,89.865295,30.374966,30.374966,36.30157,2.0 deg at 67%
2021,GUY,4.082232,10.479565,10.479565,13.595979,2.0 deg at 67%
2021,HND,52.364307,22.076645,22.076645,25.749807,2.0 deg at 67%
2021,HRV,20.987997,14.398257,14.398257,18.643002,2.0 deg at 67%
2021,HTI,58.485584,3.4357235,3.4357235,3.9049554,2.0 deg at 67%
2021,HUN,49.98018,42.258247,42.258247,55.16397,2.0 deg at 67%
2021,IDN,1400.6364,1495.4402,1495.4402,1828.5201,2.0 deg at 67%
2021,IND,7193.5254,2679.538,2679.538,3167.739,2.0 deg at 67%
2021,IRL,25.491692,48.415844,48.415844,69.642044,2.0 deg at 67%
2021,IRN,450.43668,685.6005,685.6005,847.425,2.0 deg at 67%
2021,IRQ,220.9779,172.78635,172.78635,207.81007,2.0 deg at 67%
2021,ISL,1.883128,3.8640666,3.8640666,5.238317,2.0 deg at 67%
2021,ISR,45.299057,56.439934,56.439934,75.08696,2.0 deg at 67%
2021,ITA,305.48016,318.13297,318.13297,419.93143,2.0 deg at 67%
2021,JAM,14.471574,6.124619,6.124619,7.3666754,2.0 deg at 67%
2021,JOR,56.642517,22.561577,22.561577,27.121092,2.0 deg at 67%
2021,JPN,641.4233,1052.5026,1052.5026,1402.9658,2.0 deg at 67%
2021,KAZ,97.79277,268.16183,268.16183,345.4155,2.0 deg at 67%
2021,KEN,269.72946,29.048954,29.048954,33.871506,2.0 deg at 67%
2021,KGZ,33.256725,10.781777,10.781777,12.617289,2.0 deg at 67%
2021,KHM,84.7013,50.148544,50.148544,58.18091,2.0 deg at 67%
2021,KIR,0.6542376,0.068819,0.068819,,2.0 deg at 67%
2021,KNA,,,0.19728875,,2.0 deg at 67%
2021,KOR,265.88852,607.0728,607.0728,810.1156,2.0 deg at 67%
2021,KWT,23.21628,103.28591,103.28591,138.27376,2.0 deg at 67%
2021,LAO,37.819683,54.592678,54.592678,65.04004,2.0 deg at 67%
2021,LBN,29.488943,24.165264,24.165264,29.576727,2.0 deg at 67%
2021,LBR,26.48262,15.215824,15.215824,16.903215,2.0 deg at 67%
2021,LBY,34.38971,63.22985,63.22985,78.93386,2.0 deg at 67%
2021,LCA,0.92053384,0.40225354,0.40225354,0.49222028,2.0 deg at 67%
2021,LDC,,,1745.0292,,2.0 deg at 67%
2021,LIE,,,0.124901496,,2.0 deg at 67%
2021,LKA,111.88366,23.759752,23.759752,29.146162,2.0 deg at 67%
2021,LSO,11.610925,4.369179,4.369179,4.9414334,2.0 deg at 67%
2021,LTU,14.44672,16.139057,16.139057,21.275118,2.0 deg at 67%
2021,LUX,3.2444322,8.484868,8.484868,12.382978,2.0 deg at 67%
2021,LVA,9.719514,11.175839,11.175839,14.488206,2.0 deg at 67%
2021,MAR,189.31628,69.485306,69.485306,82.82552,2.0 deg at 67%
2021,MCO,,,,,2.0 deg at 67%
2021,MDA,15.848998,3.2245975,3.2245975,3.9026525,2.0 deg at 67%
2021,MDG,146.71138,20.119251,20.119251,22.404696,2.0 deg at 67%
2021,MDV,2.6612823,1.7205789,1.7205789,2.1384003,2.0 deg at 67%
2021,MEX,649.8523,609.2185,609.2185,762.98145,2.0 deg at 67%
2021,MHL,,,0.152931,,2.0 deg at 67%
2021,MKD,10.834909,6.6338286,6.6338286,8.260431,2.0 deg at 67%
2021,MLI,110.80687,6.456356,6.456356,7.2811656,2.0 deg at 67%
2021,MLT,2.6243923,1.5573729,1.5573729,2.0918715,2.0 deg at 67%
2021,MMR,275.05835,146.3723,146.3723,170.36394,2.0 deg at 67%
2021,MNE,3.2532632,0.7443399,0.7443399,0.93736815,2.0 deg at 67%
2021,MNG,17.01868,35.05728,35.05728,42.839413,2.0 deg at 67%
2021,MOZ,162.16725,42.13245,42.13245,46.600758,2.0 deg at 67%
2021,MRT,23.38451,5.089625,5.089625,5.971667,2.0 deg at 67%
2021,MUS,6.6607018,4.120411,4.120411,5.2173424,2.0 deg at 67%
2021,MWI,100.84393,10.58977,10.58977,11.781751,2.0 deg at 67%
2021,MYS,171.21721,403.18747,403.18747,519.8992,2.0 deg at 67%
2021,NAM,12.884649,10.88243,10.88243,13.1108885,2.0 deg at 67%
2021,NER,127.573494,16.802145,16.802145,18.601484,2.0 deg at 67%
2021,NGA,1083.613,151.47444,151.47444,176.55832,2.0 deg at 67%
2021,NIC,34.91184,23.514385,23.514385,27.473682,2.0 deg at 67%
2021,NIU,,,0.0057539335,,2.0 deg at 67%
2021,NLD,89.53544,144.09727,144.09727,196.06654,2.0 deg at 67%
2021,NOR,27.703304,45.016373,45.016373,62.153114,2.0 deg at 67%
2021,NPL,150.53587,20.515266,20.515266,23.653349,2.0 deg at 67%
2021,NRU,,,0.053526,,2.0 deg at 67%
2021,NZL,25.9654,18.734217,18.734217,24.899958,2.0 deg at 67%
2021,Northern America,1923.56,5637.082,5637.082,7749.747,2.0 deg at 67%
2021,OMN,23.974998,71.167366,71.167366,93.126144,2.0 deg at 67%
2021,PAK,1180.0409,234.96628,234.96628,274.21112,2.0 deg at 67%
2021,PAN,22.182226,17.553324,17.553324,22.715727,2.0 deg at 67%
2021,PER,171.39133,86.11629,86.11629,104.82235,2.0 deg at 67%
2021,PHL,580.0792,161.76602,161.76602,193.32031,2.0 deg at 67%
2021,PLW,,,0.221749,,2.0 deg at 67%
2021,PNG,50.575165,35.181366,35.181366,40.335964,2.0 deg at 67%
2021,POL,198.10358,302.78607,302.78607,395.92413,2.0 deg at 67%
2021,PRK,133.13443,58.384384,58.384384,65.32385,2.0 deg at 67%
2021,PRT,52.769108,35.639275,35.639275,46.47568,2.0 deg at 67%
2021,PRY,34.189114,63.943443,63.943443,78.62148,2.0 deg at 67%
2021,PSE,26.089628,0.08203696,0.08203696,,2.0 deg at 67%
2021,QAT,14.826498,107.2195,107.2195,152.9636,2.0 deg at 67%
2021,ROU,99.44581,67.26156,67.26156,86.82031,2.0 deg at 67%
2021,RUS,747.98413,1758.4497,1758.4497,2257.8164,2.0 deg at 67%
2021,RWA,68.306465,2.303478,2.303478,2.5990596,2.0 deg at 67%
2021,SAU,189.08923,632.5385,632.5385,849.14056,2.0 deg at 67%
2021,SDN,231.1087,50.902245,50.902245,58.828773,2.0 deg at 67%
2021,SEN,85.46793,12.953287,12.953287,14.889281,2.0 deg at 67%
2021,SGP,30.480907,55.968033,55.968033,80.56014,2.0 deg at 67%
2021,SIDS,,,220.62587,,2.0 deg at 67%
2021,SLB,3.5937965,3.1948392,3.1948392,3.5932713,2.0 deg at 67%
2021,SLE,42.749855,9.601671,9.601671,10.718657,2.0 deg at 67%
2021,SLV,32.342655,5.0502152,5.0502152,6.0411553,2.0 deg at 67%
2021,SMR,,,,,2.0 deg at 67%
2021,SOM,86.37035,16.87776,16.87776,18.809383,2.0 deg at 67%
2021,SRB,37.675327,36.920525,36.920525,46.272484,2.0 deg at 67%
2021,SSD,54.693233,8.683283,8.683283,,2.0 deg at 67%
2021,STP,1.1319628,0.1459869,0.1459869,0.16780901,2.0 deg at 67%
2021,SUR,3.1304011,6.595868,6.595868,8.1724,2.0 deg at 67%
2021,SVK,28.066273,32.48184,32.48184,,2.0 deg at 67%
2021,SVN,10.86375,14.109641,14.109641,18.607838,2.0 deg at 67%
2021,SWE,53.24971,50.919636,50.919636,68.98937,2.0 deg at 67%
2021,SWZ,6.08705,-0.028237227,-0.028237227,-0.03385058,2.0 deg at 67%
2021,SYC,0.5433067,0.662611,0.662611,,2.0 deg at 67%
2021,SYR,106.84291,26.595558,26.595558,,2.0 deg at 67%
2021,TCD,87.01179,29.233738,29.233738,32.54383,2.0 deg at 67%
2021,TGO,43.870316,3.213035,3.213035,3.621265,2.0 deg at 67%
2021,THA,367.19736,283.8001,283.8001,354.72458,2.0 deg at 67%
2021,TJK,49.4826,10.959351,10.959351,12.666275,2.0 deg at 67%
2021,TKM,32.378788,72.24768,72.24768,89.62265,2.0 deg at 67%
2021,TLS,6.7288103,2.8984072,2.8984072,3.2983963,2.0 deg at 67%
2021,TON,0.54165554,0.200323,0.200323,0.23477378,2.0 deg at 67%
2021,TTO,7.787131,35.26996,35.26996,44.922092,2.0 deg at 67%
2021,TUN,62.68861,35.026115,35.026115,42.38757,2.0 deg at 67%
2021,TUR,433.67468,430.74307,430.74307,559.5314,2.0 deg at 67%
2021,TUV,,,0.01147,,2.0 deg at 67%
2021,TZA,321.75873,136.16107,136.16107,154.5776,2.0 deg at 67%
2021,UGA,231.57399,18.531385,18.531385,21.014927,2.0 deg at 67%
2021,UKR,218.46414,210.25746,210.25746,256.48184,2.0 deg at 67%
2021,URY,17.583916,7.369417,7.369417,9.377185,2.0 deg at 67%
2021,USA,1728.7885,5025.3027,5025.3027,6925.5,2.0 deg at 67%
2021,UZB,173.57126,115.788345,115.788345,137.98906,2.0 deg at 67%
2021,Umbrella,3114.2925,7675.8887,7675.8887,10402.578,2.0 deg at 67%
2021,VAT,,,,,2.0 deg at 67%
2021,VCT,0.5348146,0.21605282,0.21605282,0.26636437,2.0 deg at 67%
2021,VEN,148.17673,86.51378,86.51378,,2.0 deg at 67%
2021,VNM,497.63913,492.65976,492.65976,598.4516,2.0 deg at 67%
2021,VUT,1.6177447,-0.14332043,-0.14332043,-0.16212074,2.0 deg at 67%
2021,WSM,1.1078931,0.14197531,0.14197531,0.16587411,2.0 deg at 67%
2021,YEM,167.82921,11.059311,11.059311,12.346425,2.0 deg at 67%
2021,ZAF,302.61154,428.43213,428.43213,524.7038,2.0 deg at 67%
2021,ZMB,98.51003,57.88934,57.88934,66.21532,2.0 deg at 67%
2021,ZWE,81.11515,16.049887,16.049887,17.999697,2.0 deg at 67%
2025,AFG,180.57854,35.29326,76.88617,,2.0 deg at 67%
2025,AGO,155.41779,112.08746,145.2415,148.48358,2.0 deg at 67%
2025,ALB,13.059839,5.425861,4.9997783,4.8251176,2.0 deg at 67%
2025,AND,,,0.22397101,,2.0 deg at 67%
2025,ARE,42.780724,187.69313,181.25392,294.9526,2.0 deg at 67%
2025,ARG,206.37622,186.1873,170.1083,240.18983,2.0 deg at 67%
2025,ARM,12.8134365,7.8169193,7.486431,9.231785,2.0 deg at 67%
2025,ATG,0.42518193,0.5124472,0.49886668,,2.0 deg at 67%
2025,AUS,117.73091,310.9083,276.98132,450.09216,2.0 deg at 67%
2025,AUT,40.830055,51.92498,47.811913,65.46069,2.0 deg at 67%
2025,AZE,47.173836,39.087814,37.847404,49.29274,2.0 deg at 67%
2025,African Group,6290.048,2968.9443,4055.0684,,2.0 deg at 67%
2025,Australasia,140.85419,328.48013,294.7973,471.40768,2.0 deg at 67%
2025,BDI,56.596455,9.362497,20.672564,2.7058191,2.0 deg at 67%
2025,BEL,52.90923,82.89715,73.77562,108.378586,2.0 deg at 67%
2025,BEN,58.66259,23.573463,34.866386,25.412045,2.0 deg at 67%
2025,BFA,99.78442,24.13329,45.411484,16.739843,2.0 deg at 67%
2025,BGD,769.2801,189.53284,235.36984,134.04874,2.0 deg at 67%
2025,BGR,31.785826,33.445057,28.510519,41.32828,2.0 deg at 67%
2025,BHR,6.9501557,30.224733,29.302479,46.528458,2.0 deg at 67%
2025,BHS,1.8641845,1.8467385,1.7504985,2.755493,2.0 deg at 67%
2025,BIH,15.129535,18.30107,16.858395,22.555431,2.0 deg at 67%
2025,BLR,43.92885,56.348568,50.252987,75.44297,2.0 deg at 67%
2025,BLZ,1.8229833,6.0073767,5.703472,9.537067,2.0 deg at 67%
2025,BOL,54.931213,55.788406,50.965065,71.62649,2.0 deg at 67%
2025,BRA,976.4846,1261.1406,1114.5817,1681.5522,2.0 deg at 67%
2025,BRB,1.2841573,1.0406551,0.9177611,1.4529808,2.0 deg at 67%
2025,BRN,2.0309315,9.652807,9.117833,14.504558,2.0 deg at 67%
2025,BTN,3.5460322,1.903622,1.464537,2.4441288,2.0 deg at 67%
2025,BWA,11.7303295,12.050419,12.04231,16.32888,2.0 deg at 67%
2025,CAF,24.86226,8.28437,14.139724,7.7062273,2.0 deg at 67%
2025,CAN,173.45232,493.59274,437.9669,723.046,2.0 deg at 67%
2025,CHE,39.572964,31.95728,30.239174,39.57813,2.0 deg at 67%
2025,CHL,88.16146,84.54556,81.98726,115.67922,2.0 deg at 67%
2025,CHN,6513.145,9775.574,9382.415,14260.58,2.0 deg at 67%
2025,CIV,124.06706,66.43535,77.70441,,2.0 deg at 67%
2025,CMR,122.69652,44.092228,64.36038,45.25399,2.0 deg at 67%
2025,COD,432.42535,479.46295,592.4571,681.581,2.0 deg at 67%
2025,COG,26.413588,15.279961,18.515062,,2.0 deg at 67%
2025,COK,,,0.034971826,,2.0 deg at 67%
2025,COL,233.08493,146.65778,144.49202,176.31244,2.0 deg at 67%
2025,COM,3.7257252,0.81973714,1.3537884,0.5449755,2.0 deg at 67%
2025,CPV,2.6773808,0.7679549,0.9043369,0.6619978,2.0 deg at 67%
2025,CRI,23.481699,9.5426655,9.999826,11.442092,2.0 deg at 67%
2025,CUB,51.619225,19.45415,17.231657,21.25728,2.0 deg at 67%
2025,CYP,5.6877437,5.9760594,5.761277,6.8721833,2.0 deg at 67%
2025,CZE,48.468765,73.2961,63.464073,96.45067,2.0 deg at 67%
2025,DEU,381.0323,554.80994,480.55627,684.0819,2.0 deg at 67%
2025,DJI,5.014377,1.0772748,1.482379,0.69498205,2.0 deg at 67%
2025,DMA,,,0.06720773,,2.0 deg at 67%
2025,DNK,26.65342,27.228094,23.025291,33.394993,2.0 deg at 67%
2025,DOM,50.564568,23.82217,25.838451,31.918165,2.0 deg at 67%
2025,DZA,200.3569,166.696,178.96909,211.92938,2.0 deg at 67%
2025,EARTH,36003.86,35839.754,35643.22,46978.64,2.0 deg at 67%
2025,ECU,80.8042,49.006668,48.481365,57.073727,2.0 deg at 67%
2025,EGY,495.78604,259.47174,315.4674,289.30667,2.0 deg at 67%
2025,ERI,16.415163,4.854549,6.9358606,4.547213,2.0 deg at 67%
2025,ESP,216.65373,194.19112,175.86792,235.6707,2.0 deg at 67%
2025,EST,6.093973,9.824716,8.066947,12.1696205,2.0 deg at 67%
2025,ETH,542.64667,174.2808,278.33698,176.37178,2.0 deg at 67%
2025,EU,2037.2407,2346.3904,2075.9497,2880.8096,2.0 deg at 67%
2025,FIN,25.273487,45.150307,39.358692,56.66502,2.0 deg at 67%
2025,FJI,4.2195997,1.487562,1.4150227,1.312495,2.0 deg at 67%
2025,FRA,295.3178,256.6318,235.84361,307.59106,2.0 deg at 67%
2025,FSM,2.955261,0.46814275,0.6381949,,2.0 deg at 67%
2025,G20,22401.305,27656.979,26132.123,,2.0 deg at 67%
2025,G7,4628.4033,8115.388,7189.5576,,2.0 deg at 67%
2025,GAB,10.593194,9.5538225,9.763844,13.967087,2.0 deg at 67%
2025,GBR,306.93726,318.28003,280.02246,396.16516,2.0 deg at 67%
2025,GEO,17.099329,5.899916,5.630298,5.4010777,2.0 deg at 67%
2025,GHA,148.7702,37.80451,59.536022,29.093143,2.0 deg at 67%
2025,GIN,61.07513,21.782429,31.204569,21.662643,2.0 deg at 67%
2025,GMB,11.895152,3.100506,5.00908,2.357044,2.0 deg at 67%
2025,GNB,9.3166895,2.3416224,3.4287806,1.7061013,2.0 deg at 67%
2025,GNQ,7.4111547,7.236989,7.932255,10.779269,2.0 deg at 67%
2025,GRC,48.04401,42.090687,33.312485,49.30917,2.0 deg at 67%
2025,GRD,0.5659509,0.30409354,0.31811205,,2.0 deg at 67%
2025,GTM,80.028824,34.357582,38.135914,43.953266,2.0 deg at 67%
2025,GUY,3.635399,8.546687,7.823341,13.077503,2.0 deg at 67%
2025,HND,46.632618,23.380516,26.338432,29.573076,2.0 deg at 67%
2025,HRV,18.690693,13.631694,12.114272,15.940886,2.0 deg at 67%
2025,HTI,52.08387,9.821617,13.958212,4.510974,2.0 deg at 67%
2025,HUN,44.509453,38.581257,34.07915,47.42465,2.0 deg at 67%
2025,IDN,1247.3256,1320.1073,1262.6521,1943.3909,2.0 deg at 67%
2025,IND,6406.1367,2940.7097,3216.5837,3348.5708,2.0 deg at 67%
2025,IRL,22.701424,40.300495,39.28587,54.85862,2.0 deg at 67%
2025,IRN,401.13278,581.6701,570.5905,794.3724,2.0 deg at 67%
2025,IRQ,196.79012,159.79305,186.02705,193.79816,2.0 deg at 67%
2025,ISL,1.6770047,3.1977885,2.9947917,4.142236,2.0 deg at 67%
2025,ISR,40.340714,48.89366,49.276848,69.889725,2.0 deg at 67%
2025,ITA,272.04294,281.7566,246.92862,348.9653,2.0 deg at 67%
2025,JAM,12.887545,6.4795156,5.6242814,7.91996,2.0 deg at 67%
2025,JOR,50.442543,24.27831,29.3362,25.530731,2.0 deg at 67%
2025,JPN,571.21436,886.80347,768.24396,1142.5935,2.0 deg at 67%
2025,KAZ,87.08857,217.88237,202.5913,322.6633,2.0 deg at 67%
2025,KEN,240.20541,55.432915,87.80322,40.20897,2.0 deg at 67%
2025,KGZ,29.61651,12.3623,14.610619,12.584314,2.0 deg at 67%
2025,KHM,75.43007,48.903618,51.8511,60.459755,2.0 deg at 67%
2025,KIR,0.5826261,0.13319516,0.18828252,,2.0 deg at 67%
2025,KNA,,,0.13807662,,2.0 deg at 67%
2025,KOR,236.7849,498.71503,457.07843,710.59546,2.0 deg at 67%
2025,KWT,20.675074,82.145226,77.86536,124.344025,2.0 deg at 67%
2025,LAO,33.68002,46.556793,46.361156,66.31987,2.0 deg at 67%
2025,LBN,26.261143,22.174109,22.79501,27.08532,2.0 deg at 67%
2025,LBR,23.583887,14.93427,17.940977,18.721148,2.0 deg at 67%
2025,LBY,30.625483,52.76631,51.204376,76.54527,2.0 deg at 67%
2025,LCA,0.8197741,0.42188582,0.41994947,0.51912206,2.0 deg at 67%
2025,LDC,,,1215.6865,,2.0 deg at 67%
2025,LIE,,,0.07597921,,2.0 deg at 67%
2025,LKA,99.6371,31.983616,34.355366,31.54932,2.0 deg at 67%
2025,LSO,10.340016,4.7804656,5.202972,5.3101735,2.0 deg at 67%
2025,LTU,12.865412,14.164634,12.167539,17.785883,2.0 deg at 67%
2025,LUX,2.8893034,6.9124317,6.0834184,9.961073,2.0 deg at 67%
2025,LVA,8.655636,9.773669,8.942038,12.217318,2.0 deg at 67%
2025,MAR,168.59412,76.59883,84.1421,68.506,2.0 deg at 67%
2025,MCO,,,,,2.0 deg at 67%
2025,MDA,14.1142,4.4223375,3.4602377,3.6581125,2.0 deg at 67%
2025,MDG,130.65265,33.466778,52.298813,27.293863,2.0 deg at 67%
2025,MDV,2.3699837,1.6477976,1.8308635,2.3377192,2.0 deg at 67%
2025,MEX,578.7208,547.5259,543.2717,641.9958,2.0 deg at 67%
2025,MHL,,,0.10833784,,2.0 deg at 67%
2025,MKD,9.648943,6.423736,5.98294,7.0246277,2.0 deg at 67%
2025,MLI,98.67818,18.567383,43.85825,7.994326,2.0 deg at 67%
2025,MLT,2.3371315,1.5179716,1.3462145,1.7663198,2.0 deg at 67%
2025,MMR,244.95102,146.15762,143.68959,166.53381,2.0 deg at 67%
2025,MNE,2.8971677,0.9710455,0.9853977,0.78688174,2.0 deg at 67%
2025,MNG,15.155851,29.00424,28.461357,42.257004,2.0 deg at 67%
2025,MOZ,144.41676,52.265,78.12634,51.311424,2.0 deg at 67%
2025,MRT,20.82489,6.7797475,10.722571,6.436018,2.0 deg at 67%
2025,MUS,5.931635,3.9814315,3.8285756,6.0514894,2.0 deg at 67%
2025,MWI,89.805756,20.51686,38.480892,12.759443,2.0 deg at 67%
2025,MYS,152.47612,330.5617,318.54013,476.67044,2.0 deg at 67%
2025,NAM,11.474321,9.9372015,10.7237015,13.853457,2.0 deg at 67%
2025,NER,113.60956,28.569435,78.59918,20.497046,2.0 deg at 67%
2025,NGA,965.0029,249.39209,481.74057,193.33911,2.0 deg at 67%
2025,NIC,31.090458,22.340536,20.015347,31.43565,2.0 deg at 67%
2025,NIU,,,0.0034954192,,2.0 deg at 67%
2025,NLD,79.73507,121.62267,107.16553,157.88303,2.0 deg at 67%
2025,NOR,24.670958,37.96235,35.167255,50.401615,2.0 deg at 67%
2025,NPL,134.05853,34.240578,42.219223,26.512407,2.0 deg at 67%
2025,NRU,,,0.033427108,,2.0 deg at 67%
2025,NZL,23.123281,17.571838,17.815989,21.753576,2.0 deg at 67%
2025,Northern America,1713.0111,4563.914,4065.3413,6523.4355,2.0 deg at 67%
2025,OMN,21.350744,57.58073,57.186695,85.578384,2.0 deg at 67%
2025,PAK,1050.876,325.33408,491.6499,292.97412,2.0 deg at 67%
2025,PAN,19.754206,16.200556,16.148369,26.130606,2.0 deg at 67%
2025,PER,152.63118,87.164795,87.0995,100.08669,2.0 deg at 67%
2025,PHL,516.58496,195.44228,237.05746,195.97345,2.0 deg at 67%
2025,PLW,,,0.15207037,,2.0 deg at 67%
2025,PNG,45.03931,33.22136,35.771317,44.717587,2.0 deg at 67%
2025,POL,176.41956,256.78522,230.68307,333.9921,2.0 deg at 67%
2025,PRK,118.561806,61.17555,56.548103,65.55006,2.0 deg at 67%
2025,PRT,46.99311,33.84239,29.269276,39.47675,2.0 deg at 67%
2025,PRY,30.446844,53.2895,47.992485,74.6731,2.0 deg at 67%
2025,PSE,23.233912,3.267658,6.992776,,2.0 deg at 67%
2025,QAT,13.20362,84.13453,81.91388,135.14635,2.0 deg at 67%
2025,ROU,88.56068,63.852547,53.76233,74.41295,2.0 deg at 67%
2025,RUS,666.1113,1441.8545,1302.9484,2081.5063,2.0 deg at 67%
2025,RWA,60.82978,10.158714,20.683378,4.402324,2.0 deg at 67%
2025,SAU,168.39192,508.83176,490.72638,753.3375,2.0 deg at 67%
2025,SDN,205.81203,67.46596,101.24389,69.2446,2.0 deg at 67%
2025,SEN,76.11279,20.442667,35.867954,15.826258,2.0 deg at 67%
2025,SGP,27.144531,46.711216,43.951317,72.40432,2.0 deg at 67%
2025,SIDS,,,148.37265,,2.0 deg at 67%
2025,SLB,3.2004268,2.894144,3.2485068,3.3922167,2.0 deg at 67%
2025,SLE,38.070545,12.6223955,16.184881,11.83593,2.0 deg at 67%
2025,SLV,28.802496,7.8498516,7.9071956,6.836649,2.0 deg at 67%
2025,SMR,,,,,2.0 deg at 67%
2025,SOM,76.91643,23.566364,47.815544,22.741102,2.0 deg at 67%
2025,SRB,33.551464,32.971996,29.674425,39.91191,2.0 deg at 67%
2025,SSD,48.706627,13.384387,16.12332,,2.0 deg at 67%
2025,STP,1.0080605,0.25111824,0.37034717,0.18226473,2.0 deg at 67%
2025,SUR,2.7877538,5.4482226,5.312669,7.716416,2.0 deg at 67%
2025,SVK,24.994196,28.384064,24.971329,,2.0 deg at 67%
2025,SVN,9.674626,12.166525,10.8417635,15.370081,2.0 deg at 67%
2025,SWE,47.421104,45.632286,42.95457,55.14492,2.0 deg at 67%
2025,SWZ,5.420774,0.72601503,1.0304096,-0.034909554,2.0 deg at 67%
2025,SYC,0.4838375,0.5754284,0.5784625,,2.0 deg at 67%
2025,SYR,95.1481,33.541515,40.939953,,2.0 deg at 67%
2025,TCD,77.487656,33.130943,55.636303,35.929768,2.0 deg at 67%
2025,TGO,39.068363,7.8554144,14.209931,4.061611,2.0 deg at 67%
2025,THA,327.0047,262.9799,244.94525,337.70554,2.0 deg at 67%
2025,TJK,44.066334,14.491704,20.16622,12.55129,2.0 deg at 67%
2025,TKM,28.834671,59.442368,57.823055,100.94092,2.0 deg at 67%
2025,TLS,5.9922886,3.0516548,3.365661,3.4316854,2.0 deg at 67%
2025,TON,0.482367,0.22032309,0.23574714,0.21727143,2.0 deg at 67%
2025,TTO,6.9347672,28.033573,25.204897,35.320324,2.0 deg at 67%
2025,TUN,55.826843,34.590107,35.95155,41.17405,2.0 deg at 67%
2025,TUR,386.20554,383.95493,384.91644,510.05795,2.0 deg at 67%
2025,TUV,,,0.008028517,,2.0 deg at 67%
2025,TZA,286.53967,144.05475,206.46237,164.08598,2.0 deg at 67%
2025,UGA,206.22638,42.671722,94.51263,25.14179,2.0 deg at 67%
2025,UKR,194.55151,188.25117,151.11972,236.22112,2.0 deg at 67%
2025,URY,15.659217,7.817457,7.507494,8.781275,2.0 deg at 67%
2025,USA,1539.5588,4070.3215,3627.3745,5798.512,2.0 deg at 67%
2025,UZB,154.57251,110.21206,116.01851,159.26926,2.0 deg at 67%
2025,Umbrella,2773.4084,6275.3853,5569.5327,8808.303,2.0 deg at 67%
2025,VAT,,,,,2.0 deg at 67%
2025,VCT,0.47627485,0.2315587,0.22179058,0.27937162,2.0 deg at 67%
2025,VEN,131.9576,84.61842,73.09269,,2.0 deg at 67%
2025,VNM,443.16855,439.34586,452.0174,600.9658,2.0 deg at 67%
2025,VUT,1.4406697,0.08868472,0.18666318,-0.15275969,2.0 deg at 67%
2025,WSM,0.9866254,0.24508195,0.32900384,0.15363406,2.0 deg at 67%
2025,YEM,149.45897,29.105358,51.73529,11.902005,2.0 deg at 67%
2025,ZAF,269.4883,366.08185,340.30344,455.86227,2.0 deg at 67%
2025,ZMB,87.727325,56.54247,70.23923,68.36002,2.0 deg at 67%
2025,ZWE,72.23645,22.285286,27.446857,18.254234,2.0 deg at 67%
2030,AFG,154.07086,54.904137,107.536934,,2.0 deg at 67%
2030,AGO,132.60353,103.02775,149.84897,159.58032,2.0 deg at 67%
2030,ALB,11.142745,5.9320545,4.780275,3.7683144,2.0 deg at 67%
2030,AND,,,0.12933366,,2.0 deg at 67%
2030,ARE,36.50081,135.41302,135.48573,258.73676,2.0 deg at 67%
2030,ARG,176.08162,162.30136,136.82709,220.72272,2.0 deg at 67%
2030,ARM,10.932513,7.5220623,6.690791,7.585344,2.0 deg at 67%
2030,ATG,0.36276817,0.42233244,0.40782192,,2.0 deg at 67%
2030,AUS,100.44883,232.30505,194.38733,355.1328,2.0 deg at 67%
2030,AUT,34.836487,42.4095,36.98497,47.764416,2.0 deg at 67%
2030,AZE,40.249043,34.729805,32.326176,41.698837,2.0 deg at 67%
2030,African Group,5366.7124,3099.8416,4506.0005,,2.0 deg at 67%
2030,Australasia,120.17777,248.24478,210.32047,372.11694,2.0 deg at 67%
2030,BDI,48.288486,16.048216,29.841341,3.3777697,2.0 deg at 67%
2030,BEL,45.14252,65.61124,53.942776,80.00886,2.0 deg at 67%
2030,BEN,50.051327,26.1007,40.68369,27.156286,2.0 deg at 67%
2030,BFA,85.13676,33.499905,60.336884,17.39804,2.0 deg at 67%
2030,BGD,656.3551,260.63962,290.46246,149.56161,2.0 deg at 67%
